MPIG6B,0.030910075
ISOC1,0.030781392
ZNF503,0.03064964
GDF11,0.030643309
CTNNBL1,0.03064308
C1QBP,0.03064144
COPS3,0.03063262
PRKG1,0.030562611
NRARP,0.030475069
CTSW,0.030321784
EREG,0.030049121
C1orf198,0.03000277
UCHL5,0.029794203
ANKRD9,0.029768284
MTHFD1,0.029621597
TSPAN2,0.029610114
PTGS1,0.029584419
JAM3,0.029508578
NDUFB6,0.029260824
ARHGAP18,0.029242413
MYDGF,0.02919754
HSP90B1,0.02909437
KLF5,0.02908872
SLC35B4,0.028714914
DDIT4,0.028428165
TPGS2,0.028398491
AIMP2,0.028329302
ELOVL7,0.028274482
BORA,0.02807375
AIFM1,0.02804403
TIMP3,0.028030265
TRBC2,0.027750853
ABHD16A,0.027713172
TPM1,0.027526384
BCL2L1,0.027394397
NT5C3A,0.027376678
ROCK2,0.027167816
CRIP1,0.027159967
H2BC21,0.027031356
EXOSC8,0.02689556
TFRC,0.026765516
PCP2,0.026764471
MTARC1,0.026640506
EMILIN1,0.026613833
CDKN1C,0.026583225
LRP12,0.026500795
FARSA,0.026337143
CDC42BPA,0.026268035
RGS18,0.026163576
DUSP7,0.026144184
MAGED1,0.026082007
PDZK1IP1,0.02598357
APOL3,0.025961712
FERMT3,0.025897207
MINPP1,0.025845664
F2R,0.025607187
GSE1,0.025605235
NFE2,0.024973873
ZNF792,0.024860073
SAMHD1,0.02476975
DUSP2,0.024581498
TMEM9,0.024495162
ARG2,0.0243845
MLC1,0.024348028
HINT2,0.024334027
EGR1,0.024174197
LXN,0.024097707
RAB6B,0.02405509
KCTD12,0.024049908
NUSAP1,0.023998158
GATA1,0.0239852
FASN,0.02396867
RCL1,0.023860145
RHOC,0.02363898
MGLL,0.023575762
ORC1,0.023499647
SERPINE1,0.023460744
IARS1,0.023394614
WNT11,0.023363007
ADGRG5,0.02336118
MTURN,0.023184663
TESPA1,0.023087777
NUDT1,0.023048773
SOCS1,0.023031207
DEPTOR,0.022961035
SETBP1,0.022757234
SRM,0.022700233
ILK,0.022692613
STOML2,0.022646075
AK1,0.022566004
PTP4A3,0.022373665
CEP20,0.022286443
TFR2,0.022075288
GUCY1A1,0.022037115
MFAP3L,0.02194109
NECTIN1,0.021938354
PHGDH,0.021764958
GSPT1,0.021707097
FBN1,0.02145551
EFHC2,0.021398807
PSMC5,0.021288816
SFXN1,0.021262953
STT3A,0.021250704
CSF2RB,0.021200076
RCHY1,0.020936552
TTF2,0.020915847
CYTL1,0.02081277
MYCN,0.020770194
FAM117A,0.020764988
SPINT2,0.020607516
TENT5C,0.020439934
PDLIM7,0.020362893
HACD3,0.020296846
PCCB,0.020216445
SMIM5,0.020213777
CKS2,0.020138433
TMBIM1,0.020113379
MAPK12,0.020044113
TM7SF3,0.019908797
SIGMAR1,0.01980072
CTDSPL,0.019652575
SUSD1,0.019561414
CEBPB,0.01951717
PKIG,0.019350149
TTC8,0.019302182
RHOF,0.019093953
DHRS9,0.019090893
SDC4,0.019031188
PDIA6,0.018690862
MPST,0.01865079
DHX29,0.018597338
CXCL2,0.018519068
EHD2,0.018221557
PLTP,0.0181763
GSN,0.01807404
PLPP3,0.018027063
RCAN1,0.017996326
PFKFB3,0.017985139
RHOH,0.017934019
TNFAIP3,0.01776121
LMNB1,0.017633978
CALR,0.017594377
SEPTIN5,0.017567722
SLC24A3,0.017477386
CD40,0.017413778
TEX2,0.017367257
SLC16A1,0.017361645
PRG2,0.017361315
KIT,0.017346844
SLC31A2,0.01730611
ITGB7,0.01721971
DCTPP1,0.017191947
UBE2O,0.017076101
ANKRD27,0.017008875
MAPRE2,0.016912328
HPRT1,0.01686811
CD79B,0.016841939
ICAM1,0.01683607
FH,0.016639363
AKR1B1,0.016628975
MFSD2B,0.016575815
SEPTIN11,0.01653568
ARHGAP6,0.01648735
PRKG2,0.016360385
FANCG,0.016197342
HEXIM1,0.016112097
PARVB,0.015991848
MAP1A,0.015936486
ADA,0.015893413
PTAFR,0.015715718
HEXIM2,0.015647281
IGFBP7,0.015562336
TESC,0.015518343
NDUFA8,0.015508428
KIFAP3,0.015390935
SRI,0.015075201
ST14,0.015047587
RAB30,0.015038353
HOXA9,0.015036844
ANKRD33B,0.015007101
CCDC28B,0.014890676
DAD1,0.0148184
PEAR1,0.014738354
SCN1B,0.014634037
PIM2,0.014564356
INPP5A,0.014535159
MAP3K7CL,0.0145308785
CDKN2C,0.014467915
HIPK2,0.014364265
GOT2,0.014352032
HOMER2,0.014257116
