RRP12,-0.014954616
ORC6,-0.014970123
GNAI1,-0.015111435
C19orf33,-0.015127609
ERG28,-0.015266181
MPP1,-0.015338753
CENPV,-0.015436707
AHSA1,-0.0154449595
PPFIBP1,-0.015567461
GGH,-0.015759472
DTYMK,-0.015790995
P2RY13,-0.015854985
DUSP6,-0.016019233
CST3,-0.016093126
HDDC3,-0.016124137
AZU1,-0.016281849
CLUH,-0.016367432
CD300E,-0.0165102
LY9,-0.016586063
TTC19,-0.016661135
SMC4,-0.016849503
GET1,-0.016908683
DUSP8,-0.016940963
SHCBP1,-0.016945487
JPT2,-0.017057985
AIFM1,-0.017088346
CRIP1,-0.017124832
CFAP45,-0.0172069
PADI2,-0.01730645
PRELID2,-0.017314093
CCDC28B,-0.017466385
CEP70,-0.017662728
DMTN,-0.017733958
CAD,-0.017839829
PRC1,-0.017956516
DHRS11,-0.018029045
MZT1,-0.018047255
CDKN2AIP,-0.01816048
ZNF778,-0.018192915
MYB,-0.018234657
INKA2,-0.01831489
SLC2A1,-0.01848907
TRAP1,-0.018616688
P2RX5,-0.018641157
H2AC25,-0.018732524
MIS18A,-0.01879075
NDC1,-0.018807534
GNB5,-0.018855266
HADH,-0.018869279
ETFA,-0.018874573
UQCC2,-0.018958464
MXD3,-0.018985953
PTMS,-0.019220827
PGAM5,-0.019270744
RASAL2,-0.019278476
HMOX1,-0.019351423
VDAC3,-0.019434698
TRIM24,-0.019493297
GRAP2,-0.01950782
SEPTIN5,-0.019548211
FHL1,-0.019560896
ARMC6,-0.019580662
DAP,-0.019663671
APOE,-0.019677341
ARHGAP11A,-0.019867696
ATP8B4,-0.019935697
BCL2,-0.02007157
SLC10A7,-0.020129118
ARHGAP6,-0.02014163
HPGD,-0.020218933
MINDY1,-0.020242697
PTBP1,-0.020262906
CENPH,-0.0203167
CCL3L3,-0.020317018
MYL9,-0.02034267
NACC1,-0.020363484
CDKN1C,-0.02041579
HTRA2,-0.020526197
MYC,-0.020583928
LHFPL6,-0.02064803
TPM1,-0.020820975
SQLE,-0.021025363
WDR74,-0.021042762
RASD1,-0.021266926
LRP8,-0.021284023
NMNAT3,-0.021367636
GSTCD,-0.021394355
DYNC2I2,-0.021452548
KEAP1,-0.021454956
BAG2,-0.021635663
TSPAN33,-0.02164334
RGS18,-0.02170802
NBEAL2,-0.021797238
C2orf88,-0.021833077
ATIC,-0.021908034
MGLL,-0.02197653
H2AX,-0.022101097
TUBGCP4,-0.02214337
NR4A3,-0.022193527
IMMT,-0.022313975
BIN2,-0.022315418
NAA38,-0.02239245
TSPOAP1,-0.022398543
WEE1,-0.022410067
METTL5,-0.022414168
STIM1,-0.022588493
SLC35B4,-0.022596743
KNSTRN,-0.022637924
NUCKS1,-0.022896286
C1QBP,-0.023105372
PNMA1,-0.023166837
E2F1,-0.023201047
NRARP,-0.023348056
NCKIPSD,-0.023413373
TRMT1L,-0.023476534
LANCL1,-0.023545709
SLC7A1,-0.023560606
H2AZ1,-0.023863586
ROCK2,-0.02402035
RFC3,-0.024103543
CKB,-0.024353739
PSMB5,-0.024368702
RFX2,-0.024380205
ERAL1,-0.024418423
CHEK2,-0.024527851
TMEM9,-0.024542108
VASP,-0.024599625
UNC13D,-0.02471017
TYMS,-0.02486572
DIAPH1,-0.024894133
IMP4,-0.024928035
HGH1,-0.024934758
TFDP2,-0.024954915
NDUFAF3,-0.025068907
MLC1,-0.025082465
C12orf75,-0.02516834
