,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
10418,MLYCD,0.0541099946611876,0.0122022596236517,0.0605786457798169,-0.0361741265325135,0.0654575652854985
10419,RHPN1,0.0541074456898674,-0.0289370151201752,0.0258631281889642,-0.0837371584293145,0.0654575652854985
10420,WDCP,0.0542386862111962,-0.0215400990693013,-0.00222413804038108,-0.0408560600982216,0.0656069482731206
10421,LYG1,0.0543760166160282,0.019337525621078,0.0350224795904159,0.00365257165174019,0.0657667511206621
10422,NTAQ1,0.0545180377211898,-0.0109413291533298,0.0288061845950794,-0.0506888429017391,0.0659321960696485
10423,DLG2,0.0547197391763869,-0.0145183761826053,0.00557908734589949,-0.0346158397111101,0.0661697776627823
10424,APOBEC3H,0.0548102694880874,0.00242997107473328,0.0135682592316188,-0.00870831708215225,0.0662728929996022
10425,DCTN6,0.0550278265595843,0.0732299086918464,0.146615034105157,-0.000155216721464194,0.0665295660390409
10426,STK31,0.0550367838478134,-0.0140316936990007,-0.000831472293533017,-0.0272319151044684,0.066534013391314
10427,RNASEL,0.0553466499550982,0.0180842691311553,0.0410831567653445,-0.00491461850303381,0.066902193922898
10428,RECK,0.0555440579339719,-0.00512042229406959,0.0180272198437912,-0.0282680644319303,0.0671343791906197
10429,SUGCT,0.0555903157219743,-0.0114436421184455,-0.000287436659065428,-0.0225998475778256,0.0671838469038033
10430,FIZ1,0.0556199069603223,-0.00550437145612868,0.0268299378574523,-0.0378386807697096,0.0672131646527231
10431,SLC35C1,0.0556731182210925,-0.0200225861592208,0.0115143039785498,-0.0515594762969913,0.0672710173577462
10432,SKIC2,0.0558046210431612,0.0132518848924373,0.0358610781036914,-0.00935730831881676,0.0674234512680219
10433,FOLH1,0.0560453252737886,-0.00759013488120408,0.000850073988499526,-0.0160303437509077,0.067707781055385
10434,CNOT8,0.0560611338061886,0.0565767220889219,0.141828717983311,-0.0286752738054676,0.0677203882013802
10435,CMAS,0.0561027129287494,-0.0167512609805593,0.0359338802687842,-0.0694364022299028,0.0677641201489178
10436,FSTL3,0.0561372144778779,0.0284354344174404,0.0547959934894587,0.00207487534542212,0.0677992958297406
10437,WDR36,0.0563869583869141,0.0250806637875938,0.0792012372720887,-0.0290399096969012,0.0680943971935102
10438,MRM1,0.0563977077625302,-0.0273621353567345,-0.00275476353387612,-0.0519695071795929,0.0681008534814075
10439,CD300A,0.056484373909936,0.0580203197731113,0.12384323705538,-0.00780259750915745,0.0681924376207694
10440,PTCD1,0.0564829561106204,0.0224302364571028,0.0631867955893353,-0.0183263226751296,0.0681924376207694
10441,OSBPL5,0.0566096243359186,0.0135033382398742,0.0340672049245286,-0.00706052844478018,0.0683371042170212
10442,MTFMT,0.0566812122985525,0.0063436893625985,0.0163119487207382,-0.00362456999554116,0.0684169699110281
10443,IGFBP6,0.0566952079210165,-0.0187206597773695,-0.000342622042239501,-0.0370986975124995,0.0684273102208649
10444,WDR27,0.0568158338638597,-0.0322171957085079,0.0285449534168829,-0.0929793448338987,0.0685663318671091
10445,BPI,0.0568570310660432,-0.0146750020613407,-3.96078088869024e-05,-0.0293103963137946,0.0686094800915661
10446,SRC,0.0568715460396943,-0.0666427529582055,-0.0100920053599263,-0.123193500556485,0.068620425644678
10447,KCTD5,0.0569818939227314,0.00103334213496706,0.0429587102915664,-0.0408920260216323,0.068746988705093
10448,PAXIP1,0.0573343833178134,0.00116588803580961,0.0430072565953846,-0.0406754805237654,0.0691656362306393
10449,MMAA,0.0574088907139622,-0.0273592510730609,-0.000302995324280356,-0.0544155068218414,0.0692488906650187
10450,ITGAM,0.0574401264482244,-0.0130660885853382,0.00593512022459728,-0.0320672973952736,0.0692799381582221
10451,EPHX1,0.0574787797654174,-0.0218682205899752,0.00958345215174903,-0.0533198933316995,0.069319925381621
10452,LRWD1,0.057687734476437,0.00379551209271119,0.0303758681742336,-0.0227848439888112,0.0695652703158259
10453,BEND3,0.0577478076776453,0.00825684640204336,0.0298841458977712,-0.0133704530936845,0.0696310502218541
10454,TMEM126B,0.057895237836395,-0.00367802197936212,0.0432949415942083,-0.0506509855529326,0.069802140586371
10455,CIITA,0.0579370939139242,0.0875544001728317,0.177892853324334,-0.00278405297867106,0.0698459236433381
10456,ZFAND1,0.0579629461061923,-0.0487743754069493,0.0365337212820738,-0.134082472095972,0.0698704067255593
10457,WDR20,0.057990770789158,0.00939200482715263,0.0785007582468214,-0.0597167485925161,0.0698972626017546
10458,TAF9,0.0580608698779809,0.0235341631178022,0.109460179109973,-0.0623918528743681,0.0699750625303185
10459,STPG1,0.0583336053900181,-0.0170538630762367,0.00101047227583656,-0.03511819842831,0.0702970420055253
10460,TAS2R30,0.0583695740011861,-0.0246962695620597,0.0263899191928629,-0.0757824583169822,0.070333662591869
10461,MAPK1,0.058543989213635,0.0732513700839914,0.156286336351685,-0.00978359618370192,0.0705303421954364
10462,NLRC4,0.0585428017422157,0.0093129466621423,0.0173793279687996,0.001246565355485,0.0705303421954364
10463,CAMK1,0.0587566333639289,0.0051715434981029,0.010200324604591,0.000142762391614763,0.0707729937804817
10464,JAG2,0.0587538959523449,-0.0112532705923469,0.000193487800790454,-0.0227000289854844,0.0707729937804817
10465,MDM1,0.0588003514699683,0.018554916761308,0.0792272097782634,-0.0421173762556473,0.0708188848473464
10466,GNRH2,0.0588650776914794,-0.0123539380764545,0.000655077064235813,-0.0253629532171448,0.0708900668090394
10467,DENND2B,0.0589099498386704,-0.00745817519013345,0.0010044658941907,-0.0159208162744576,0.0709373275787334
10468,IL2RB,0.0590528630309411,NA,NA,NA,0.0711026256822681
10469,EPHB2,0.0592160877476972,NA,NA,NA,0.0712923459711506
10470,KIAA1671,0.059296307532946,NA,NA,NA,0.071382106986175
10471,FAAH2,0.0593069784959953,-0.00189360156073881,0.0162593755250008,-0.0200465786464785,0.0713881345586405
10472,ABHD17B,0.0593491945606599,0.0567412221259054,0.142127027137805,-0.0286445828859942,0.0714321283654085
10473,ZNF829,0.0594969608271996,0.0141847884766879,0.0316822052949952,-0.00331262834161952,0.0716031408637472
10474,TMEM229B,0.0595172718899999,-0.0276406448122528,-0.00353660287311781,-0.0517446867513878,0.0716207461238837
10475,DHX58,0.059549513179823,-0.0342074206825419,0.003120898250556,-0.0715357396156399,0.0716527030184715
10476,ALG8,0.059926934904237,-0.018442255871432,0.008865805408295,-0.0457503171511591,0.0720999510818063
10477,MEAF6,0.0599435219819835,-0.0105445267476654,0.0721676445012002,-0.0932566979965309,0.0721130238676072
10478,GPRIN3,0.0600618012817512,-0.0204548620648188,0.00243810713051152,-0.0433478312601491,0.0722484198659279
10479,ENSG00000105501,0.0600847556343634,-0.022600066011581,0.00837961290080762,-0.0535797449239696,0.0722691344608757
10480,SLC25A53,0.0601951616882509,-0.0235956415063091,-0.00247118079394977,-0.0447201022186685,0.0723950207937704
10481,SLAMF6,0.0603307526084654,0.0161777470832351,0.0296817041315861,0.00267379003488406,0.072551169342343
10482,C2CD3,0.0603920745351745,0.0209708840612731,0.0654695438248382,-0.023527775702292,0.0726179839192271
10483,ANKRD28,0.0604464154270827,-0.070785530321261,0.0156797703424803,-0.157250830985002,0.0726732772378394
10484,GNB1L,0.060449590492027,-0.025140479338903,0.00451484394308415,-0.0547958026208902,0.0726732772378394
10485,PIH1D2,0.060521285733212,0.00946792592284507,0.0278715461629696,-0.00893569431727951,0.0727525307946022
10486,MAP3K7CL,0.0605668706646442,-0.0279492647802801,0.00342622499518364,-0.0593247545557438,0.0728003850712546
10487,SLC29A1,0.0607248601961074,-0.000185707038560051,0.044007226031709,-0.0443786401088291,0.0729833258235661
10488,CDK15,0.0607524229797159,NA,NA,NA,0.0730094907738691
10489,UCHL3,0.06114065682332,0.0116633963555205,0.0667885857555375,-0.0434617930444964,0.0734690474402827
10490,HSD3B7,0.0613758123470538,0.018308972845055,0.0480851679314818,-0.0114672222413719,0.0737391039891983
10491,TULP3,0.061377097742834,-0.0224350782918781,-0.00234587739826163,-0.0425242791854946,0.0737391039891983
10492,CATSPERE,0.0615934440507051,0.0108501176602276,0.0269629246415834,-0.00526268932112826,0.0739919718657155
10493,LAYN,0.0617867705839839,-0.00624484871490759,0.00142461669588578,-0.013914314125701,0.0742110766727757
10494,LMTK3,0.0617876101717001,-0.0121511905954436,-1.81316064721496e-05,-0.024284249584415,0.0742110766727757
10495,KCNAB3,0.0617974816621245,-0.0163880320184311,0.000642312290345601,-0.0334183763272079,0.0742158607784104
10496,OXER1,0.0619359396928109,-0.00285670672863224,0.0198624056037118,-0.0255758190609763,0.0743750556295912
10497,MYO1C,0.0620797168072197,-0.00589105877887547,0.0149708214389844,-0.0267529389967353,0.0745406069008476
10498,RIOK2,0.062104703020643,-0.0463890660388454,-0.00418052350007574,-0.0885976085776151,0.0745635051316617
10499,EEF1E1,0.0623488907325937,-0.0102125289663809,0.0196933615621194,-0.0401184194948812,0.0748495493659978
10500,FKBPL,0.0623699478063819,0.0144391983921385,0.0267317807039907,0.00214661608028632,0.074867697347775
10501,LTC4S,0.0624156191491338,-0.0197697176361438,-0.00187934901718638,-0.0376600862551013,0.0749153855590594
10502,NCKAP1,0.0626561711184072,-0.0126136722843467,-0.000649783533097652,-0.0245775610355957,0.0751969511308707
10503,FAM104A,0.0627535220695555,-0.0123388586963986,0.0112782415493554,-0.0359559589421526,0.0753066164109947
10504,UBAP1L,0.0627617231719646,0.0080944782838961,0.0274467876325935,-0.0112578310648013,0.0753092877817443
10505,CD5,0.0628758633224462,-0.00877633547661685,0.00100427852818334,-0.018556949481417,0.0754390653323286
10506,CEP76,0.0631624195048368,-0.0101660875573723,0.00971385864815551,-0.0300460337629002,0.0757756648999584
10507,MCRIP2,0.0631784854814767,0.00637061773756607,0.0318523910462471,-0.019111155571115,0.0757877254219598
10508,MAP3K10,0.0633009579105035,-0.0419195036926948,-0.00414009689753862,-0.079698910487851,0.0759274146844296
10509,TRNT1,0.0633556697451917,-0.0311101304006373,0.0395716884693781,-0.101791949270653,0.075985808494471
10510,ZNF597,0.0634199342043544,0.00856722044151285,0.0333860336022975,-0.0162515927192718,0.0760556470705693
10511,LRRC43,0.0635627381445338,-0.0151379354421725,-0.00015502751893548,-0.0301208433654095,0.0762124002638607
10512,OXSM,0.063557854242716,0.0303789946243304,0.0616832331438617,-0.000925243895200954,0.0762124002638607
10513,ZNF75A,0.0637039808251226,-0.0539227774351582,0.0115776417457771,-0.119423196616094,0.0763744862855365
10514,ATAD1,0.0638694658221055,-0.00610031487506646,0.0698706358484547,-0.0820712655985876,0.07656560274128
10515,ZGRF1,0.0639702037639538,0.0589374022159842,0.107495103948401,0.0103797004835675,0.0766790725859129
10516,TNFAIP8L2,0.0639982159959106,0.00589640746937593,0.0291798381753152,-0.0173870232365633,0.0767053551171983
10517,CCDC157,0.0640286528872804,-0.0068356758088712,0.0162518226966177,-0.0299231743143601,0.0767345384607096
10518,PLEKHH3,0.0641021732485829,0.0103420184190506,0.0221425351299815,-0.00145849829188029,0.0768080417934347
10519,ZNF180,0.0641018668838584,-0.0175971687509399,0.0223143024759087,-0.0575086399777884,0.0768080417934347
10520,ABCA2,0.0642434477602037,-0.0015628548178106,0.0870168498354329,-0.0901425594710541,0.0769700014800007
10521,SLC29A3,0.0646874765329896,-0.0283533080226777,-0.00204717130139015,-0.0546594447439652,0.0774946254369167
10522,HSD17B13,0.0647407159875288,-0.00945801221708296,0.0106434449553395,-0.0295594693895054,0.0775510344332649
10523,PIK3CA,0.0648341104331583,0.0265413696345809,0.0922222344892257,-0.0391394952200638,0.0776555286419773
10524,LIN7B,0.0648962908848561,0.00348928787448029,0.0220501748188978,-0.0150715990699372,0.0777226197560553
10525,CCNY,0.0650467980483643,-0.0325516130195196,0.0499320234038575,-0.115035249442897,0.0778954719811481
10526,TMEM265,0.0652292842067162,-0.0146363599370062,0.00464263879536089,-0.0339153586693733,0.0781065835209435
10527,MCF2L,0.0652712486639073,-0.00384328865158112,0.0173111245661134,-0.0249977018692757,0.0781494080136684
10528,DACT1,0.06560480979655,0.01195905611334,0.0363547601475684,-0.0124366479208884,0.0785413205429062
10529,CLK4,0.0657022250587363,0.00146600613247316,0.0743327136020358,-0.0714007013370895,0.0786504743698653
10530,TRMT5,0.065717428910301,-0.0209574497336124,-0.00172665680638692,-0.040188242660838,0.0786612036073536
10531,ZNF441,0.0660449963236641,9.59514067392572e-05,0.0258069933888129,-0.0256150905753344,0.0790457823248944
10532,CD93,0.0662793657631781,-0.0086592469685053,0.00048793699749255,-0.0178064309345031,0.0793187548498953
10533,BRI3BP,0.0663379348225287,0.0437408561552065,0.0919914424421675,-0.00450973013175456,0.0793813092664152
10534,SPAG5,0.0665671187133609,0.0225647058496052,0.0477010087540532,-0.00257159705484269,0.0796479935696982
10535,APOE,0.0667154665819316,0.0186696423326151,0.0404187531682731,-0.00307946850304293,0.0798179155955069
10536,SH2D1A,0.0668472940827361,-0.00895121783188261,0.000549754587646074,-0.0184521902514113,0.0799680423897879
10537,CCDC85C,0.0669782045759541,-0.0146973741626839,-0.000313062948274693,-0.0290816853770932,0.0801170437957033
10538,STX12,0.0670855981888058,-0.00115427914501615,0.0392817837262281,-0.0415903420162603,0.0802378895019651
10539,COL9A2,0.0671908882108622,0.0030260344213266,0.0244526329234027,-0.0184005640807495,0.0803561965091287
10540,FLCN,0.0674460565892102,-0.0479655792736661,-0.00606603695799539,-0.0898651215893368,0.080653709416547
10541,PRLR,0.0675449242548122,NA,NA,NA,0.0807642752402668
10542,LAIR1,0.06795835896332,-0.0138346533405472,0.0751730125486811,-0.102842319229776,0.081250915990674
10543,FHDC1,0.0679795352008257,NA,NA,NA,0.0812685252462493
10544,CLEC4E,0.0679892455733085,0.00160778417596925,0.00442011869463386,-0.00120455034269536,0.0812724251902486
10545,FAM227A,0.0684065386467101,0.00316458699298466,0.0269827176748065,-0.0206535436888372,0.0817634910481872
