pcr_duplicate_count,likelihood
698,0.9754056603100998
699,0.9754056603100998
700,0.9754056603100998
701,0.9754056603100998
702,0.9754056603100998
703,0.9754056603100998
704,0.9754056603100998
705,0.9754056603100998
706,0.9754056603100998
707,0.9754056603100998
708,0.9754056603100998
709,0.9754056603100998
710,0.9754056603100998
711,0.9754056603100998
712,0.9754056603100998
713,0.9754056603100998
714,0.9754056603100998
715,0.9754056603100998
716,0.9754056603100998
717,0.9754056603100998
718,0.9754056603100998
719,0.9754056603100998
720,0.9754056603100998
721,0.9754056603100998
722,0.9754056603100998
723,0.9754056603100998
724,0.9754056603100998
725,0.9754056603100998
726,0.9754056603100998
727,0.9754056603100998
728,0.9754056603100998
729,0.9754056603100998
730,0.9754056603100998
731,0.9754056603100998
732,0.9754056603100998
733,0.9754056603100998
734,0.9754056603100998
735,0.9754056603100998
736,0.9754056603100998
737,0.9754056603100998
738,0.9754056603100998
739,0.9754056603100998
740,0.9754056603100998
741,0.9754056603100998
742,0.9754056603100998
743,0.9754056603100998
744,0.9754056603100998
745,0.9754056603100998
746,0.9754056603100998
747,0.9754056603100998
748,0.9754056603100998
749,0.9754056603100998
750,0.9754056603100998
751,0.9754056603100998
752,0.9754056603100998
753,0.9754056603100998
754,0.9754056603100998
755,0.9754056603100998
756,0.9754056603100998
757,0.9754056603100998
758,0.9754056603100998
759,0.9754056603100998
760,0.9754056603100998
761,0.9754056603100998
762,0.9754056603100998
763,0.9754056603100998
764,0.9754056603100998
765,0.9754056603100998
766,0.9754056603100998
767,0.9754056603100998
768,0.9754056603100998
769,0.9754056603100998
770,0.9754056603100998
771,0.9754056603100998
772,0.9754056603100998
773,0.9754056603100998
774,0.9754056603100998
775,0.9754056603100998
776,0.9754056603100998
777,0.9754056603100998
778,0.9754056603100998
779,0.9754056603100998
780,0.9754056603100998
781,0.9754056603100998
782,0.9754056603100998
783,0.9754056603100998
784,0.9754056603100998
785,0.9754056603100998
786,0.9754056603100998
787,0.9754056603100998
788,0.9754056603100998
789,0.9754056603100998
790,0.9754056603100998
791,0.9754056603100998
792,0.9754056603100998
793,0.9754056603100998
794,0.9754056603100998
795,0.9754056603100998
796,0.9754056603100998
797,0.9754056603100998
798,0.9754056603100998
799,0.9754056603100998
800,0.9754056603100998
801,0.9754056603100998
802,0.9754056603100998
803,0.9754056603100998
804,0.9754056603100998
805,0.9754056603100998
806,0.9754056603100998
807,0.9754056603100998
808,0.9754056603100998
809,0.9754056603100998
810,0.9754056603100998
811,0.9754056603100998
812,0.9754056603100998
813,0.9754056603100998
814,0.9754056603100998
815,0.9754056603100998
816,0.9754056603100998
817,0.9754056603100998
818,0.9754056603100998
819,0.9754056603100998
820,0.9754056603100998
821,0.9754056603100998
822,0.9754056603100998
823,0.9754056603100998
824,0.9754056603100998
825,0.9754056603100998
826,0.9754056603100998
827,0.9754056603100998
828,0.9754056603100998
830,0.9754056603100998
831,0.9754056603100998
832,0.9754056603100998
833,0.9754056603100998
834,0.9754056603100998
835,0.9754056603100998
836,0.9754056603100998
837,0.9754056603100998
838,0.9754056603100998
839,0.9754056603100998
840,0.9754056603100998
841,0.9754056603100998
842,0.9754056603100998
843,0.9754056603100998
845,0.9754056603100998
846,0.9754056603100998
847,0.9754056603100998
849,0.9754056603100998
850,0.9754056603100998
851,0.9754056603100998
853,0.9754056603100998
854,0.9754056603100998
855,0.9754056603100998
856,0.9754056603100998
857,0.9754056603100998
858,0.9754056603100998
859,0.9754056603100998
860,0.9754056603100998
861,0.9754056603100998
863,0.9754056603100998
864,0.9754056603100998
865,0.9754056603100998
866,0.9754056603100998
867,0.9754056603100998
868,0.9754056603100998
869,0.9754056603100998
870,0.9754056603100998
872,0.9754056603100998
873,0.9754056603100998
874,0.9754056603100998
875,0.9754056603100998
876,0.9754056603100998
878,0.9754056603100998
879,0.9754056603100998
880,0.9754056603100998
881,0.9754056603100998
882,0.9754056603100998
883,0.9754056603100998
884,0.9754056603100998
887,0.9754056603100998
888,0.9754056603100998
889,0.9754056603100998
890,0.9754056603100998
891,0.9754056603100998
893,0.9754056603100998
894,0.9754056603100998
896,0.9754056603100998
897,0.9754056603100998
900,0.9754056603100998
902,0.9754056603100998
903,0.9754056603100998
904,0.9754056603100998
905,0.9754056603100998
908,0.9754056603100998
909,0.9754056603100998
910,0.9754056603100998
911,0.9754056603100998
912,0.9754056603100998
913,0.9754056603100998
914,0.9754056603100998
921,0.9754056603100998
922,0.9754056603100998
923,0.9754056603100998
926,0.9754056603100998
930,0.9754056603100998
931,0.9754056603100998
933,0.9754056603100998
934,0.9754056603100998
935,0.9754056603100998
941,0.9754056603100998
952,0.9754056603100998
955,0.9754056603100998
956,0.9754056603100998
958,0.9754056603100998
962,0.9754056603100998
965,0.9754056603100998
970,0.9754056603100998
980,0.9754056603100998
981,0.9754056603100998
988,0.9754056603100998
993,0.9754056603100998
997,0.9754056603100998
998,0.9754056603100998
999,0.9754056603100998
1006,0.9754056603100998
1012,0.9754056603100998
1015,0.9754056603100998
1020,0.9754056603100998
1023,0.9754056603100998
1026,0.9754056603100998
1029,0.9754056603100998
1032,0.9754056603100998
1042,0.9754056603100998
1046,0.9754056603100998
1048,0.9754056603100998
1052,0.9754056603100998
1093,0.9754056603100998
1267,0.9754056603100998
