,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
127,CDCA7,7.05718082141274e-70,-0.436941361698709,-0.393660124557358,-0.48022259884006,7.50061627775033e-68
128,SLC37A1,2.09505546368059e-69,0.463395478595638,0.517979737604162,0.408811219587113,2.20930145693442e-67
129,OCLN,2.58040613826958e-69,-0.229495355085136,-0.209059027198769,-0.249931682971504,2.70002496545448e-67
130,CRYBG1,8.43811710895163e-69,-0.32845985781836,-0.296927100770668,-0.359992614866051,8.76136190281763e-67
131,BMERB1,1.14085646029409e-68,0.275408177622225,0.311356534283102,0.239459820961348,1.17551759549997e-66
132,LGALS3BP,2.2508743562116e-68,-0.313052659719927,-0.283551588164111,-0.342553731275742,2.30168955001092e-66
133,CCDC42,2.79001050869518e-68,-0.26660734944388,-0.242225207507536,-0.290989491380224,2.82994845331528e-66
134,SQSTM1,2.80940207989515e-68,0.527559172426662,0.585105456074646,0.470012888778678,2.82994845331528e-66
135,CD200,5.93929530469378e-68,-0.423981029782042,-0.381036536462229,-0.466925523101854,5.93841540909309e-66
136,LAT2,7.51261839226152e-68,-0.495236198411911,-0.443157881759853,-0.547314515063969,7.45627375431956e-66
137,ENSG00000112096,8.22554639681945e-68,0.456763858072954,0.510659016507809,0.402868699638099,8.10426461782985e-66
138,MDFIC,1.25745467666575e-67,-0.459008535626601,-0.411113820067145,-0.506903251186057,1.22993646562568e-65
139,TMTC1,9.72593333067639e-67,0.108411417755267,0.128437082800912,0.0883857527096223,9.44465094226403e-65
140,PHLDB2,1.36265361473509e-66,0.319865390539592,0.36210475565839,0.277626025420795,1.31379274940673e-64
141,FOXO1,3.55693357326876e-65,0.488249096912738,0.544294412775478,0.432203781049998,3.40507016822566e-63
142,JUND,1.07594246011652e-64,0.52166853840184,0.580559540557734,0.462777536245945,1.02275150187695e-62
143,RAMP1,1.19273705501587e-64,-0.274279191562547,-0.247528583965998,-0.301029799159095,1.12584369011219e-62
144,GDF7,1.31649785003223e-64,0.198570182431898,0.227322223425539,0.169818141438258,1.2340338874816e-62
145,SLC66A2,1.64467621587946e-64,0.405168385490121,0.453029707246839,0.357307063733403,1.53102341806489e-62
146,PHACTR4,2.93031760618996e-64,0.452783844922592,0.505482980481342,0.400084709363842,2.70913883892822e-62
147,CEP70,7.93052923316484e-64,0.450637279940222,0.50593033332065,0.395344226559793,7.28206010811286e-62
148,NRROS,1.10819903737215e-63,-0.480952406237569,-0.42671735326206,-0.535187459213078,1.01070747340874e-61
149,ST6GALNAC5,3.07773971429857e-63,0.12840443278431,0.150227871518317,0.106580994050303,2.78814299755719e-61
150,SLC39A8,7.75589823912928e-63,0.486550960605517,0.542585275837761,0.430516645373273,6.97927429545114e-61
151,ROCK1,8.63961655921269e-63,0.468219717276474,0.520606950415671,0.415832484137277,7.7230161798843e-61
152,FNDC3B,1.34207793421656e-62,-0.470673805483937,-0.418411765194702,-0.522935845773171,1.19180052342468e-60
153,TWSG1,2.67207159408493e-61,0.480969877549853,0.536632315922829,0.425307439176876,2.35736093967048e-59
154,KIAA1328,2.9769585287055e-61,0.407511643763703,0.457595889689001,0.357427397838404,2.60928481951083e-59
155,SELENOM,6.44403916658476e-61,0.208016661875858,0.23833104831851,0.177702275433206,5.61171875293942e-59
156,FAM181B,1.29705686760411e-60,0.238179058132024,0.271449264256119,0.204908852007929,1.12228676916156e-58
157,IL1B,1.51053768991125e-60,-0.443256488743837,-0.394841247314866,-0.491671730172807,1.29867756295682e-58
158,PTTG1IP,2.58123271365756e-60,-0.395779970987566,-0.346597779830348,-0.444962162144784,2.2051569094272e-58
159,IL2RG,5.77142807291914e-60,-0.509288362114651,-0.450315626100346,-0.568261098128956,4.89954315272092e-58
